flop_category,hand_category,boards_present,active_combos,reach_sum,mean_check_frequency,mean_bet_frequency,policy,mean_local_loss_bb,max_combo_loss_bb
ABB,Weak pair,6,336,43125.693499999994,0.10871676751543209,0.8912832452160493,B,1.1151060348530844e-05,0.0024036303400002622
ABB,Top pair,6,288,60563.67500000005,0.14374973263888888,0.8562502743055554,B,0.0002324091370154048,0.013783486880000594
ABB,Air,6,128,5390.723792,0.43681796875000006,0.5631820298611111,X/B,0.0037398479799715554,0.024991474299999795
ABB,Second pair,6,198,32150.087900000002,0.3405444007597342,0.6594556035137703,B,0.0007425906403084028,0.0430443468
ABB,Gutshot,6,104,11952.285761999996,0.1128579375,0.8871420486111111,B,1.0404216596282336e-05,0.021261772200000452
ABB,Third pair,6,135,16028.343587000005,0.1045098569664903,0.8954901430335096,B,0.00010198821622050375,0.019180036979999926
ABB,Two pair+,6,293,54037.19850000001,0.10251398831908831,0.8974860148860399,B,6.296754502094757e-05,0.036136819589999904
A[K/Q]x,Weak pair,16,912,129321.87209999998,0.3618425550925926,0.6381574349537036,X/B,0.0010692898131884052,0.02933999999999983
A[K/Q]x,Top pair,16,912,193417.85000000015,0.3021599067982456,0.6978400910087719,B,0.0006550014906860747,0.017167458659999822
A[K/Q]x,Air,16,596,48291.125276000006,0.5642604363674519,0.43573955448457796,X/B,0.0016891725688910793,0.056559999999999985
A[K/Q]x,Second pair,16,702,110764.23260000006,0.45299062306160437,0.5470093783740257,X/B,0.0010107623207408845,0.03633000000000024
A[K/Q]x,Third pair,12,108,7090.763480999999,0.007729272222222222,0.9922707416666667,B,1.8907027248559786e-05,0.00060919924000018
A[K/Q]x,Two pair+,16,332,64912.44620000003,0.006554321022727273,0.9934456821022727,B,2.7221018336044792e-08,8.328499998810911e-06
A[K/Q]x,Gutshot,16,596,81970.88510799997,0.11445593420138889,0.8855440590277778,B,6.818023237844553e-05,0.0014577152000001092
ABB,OESD,3,20,1939.35133,0.15999604166666667,0.8400039583333333,B,0.00025310807288774975,0.005658541999999755
ABB,Underpair,3,24,5144.913,0.17257066666666668,0.827429388888889,B,0.0,0.0
A[K/Q]x,OESD,2,8,1744.939,0.0046178750000000005,0.995382,B,0.0,0.0
A[K/Q]x,Underpair,8,48,10343.701000000001,0.8759029166666666,0.12409708333333333,X,0.0005712033754058002,0.004124292480000236
A[J-T][9-5],Weak pair,10,450,50989.09860000002,0.3646284392857143,0.6353715520833334,X/B,0.00166810883976271,0.03986000000000019
A[J-T][9-5],Top pair,10,570,120165.41099999998,0.4610650614035087,0.5389349350877193,X/B,0.0017958818311584236,0.043175000000000095
A[J-T][9-5],Air,10,320,33239.30298699999,0.537892604223485,0.4621073902813852,X/B,0.0010077473634837473,0.044709999999999896
A[J-T][9-5],Gutshot,10,468,73817.60574400001,0.24804196646825397,0.751958031031746,B,0.0002421044621914238,0.06940999999999989
A[J-T][9-5],Third pair,10,111,8631.29462,0.07930274333333334,0.9206972483333333,B,0.0002719421118620008,0.006584363829999873
A[J-T][9-5],OESD,5,84,7902.561727000001,0.062025870000000004,0.93797413,B,1.625036346431023e-06,5.930028000022958e-05
A[J-T][9-5],Two pair+,10,206,41858.768694000006,0.025401485,0.9745985195454546,B,1.0545829099281314e-05,0.001138946669999541
A[J-T][9-5],Second pair,10,306,41019.31603799996,0.4481038668350169,0.5518961328619529,X/B,0.0014953559178550182,0.05829000000000022
A[J-T][9-5],Underpair,10,150,32285.809,0.9075713638888889,0.09242863611111111,X,9.926445987990219e-05,0.0008974977899995906
A[J-T][4-2],Weak pair,6,270,35950.02099999999,0.40762545039682546,0.5923745386904762,X/B,0.010575258448259815,0.07528500000000023
A[J-T][4-2],Top pair,6,342,72305.08600000002,0.5400823918128655,0.45991760526315795,X/B,0.001250505794048807,0.028464999999999917
A[J-T][4-2],Two pair+,6,120,21894.343999999994,0.026936341666666665,0.9730636583333333,B,5.060894238556874e-05,0.002368609759999174
A[J-T][4-2],Third pair,2,6,338.02260000000007,0.0,1.0,B,0.0,0.0
A[J-T][4-2],Air,6,300,28414.028959999978,0.497499875,0.5025001215277778,X/B,0.0011217339500576053,0.02399597412000034
A[J-T][4-2],Second pair,6,189,24989.302168000017,0.695439448989899,0.30456052929292926,X,0.0029548782671441126,0.1003300000000003
A[J-T][4-2],Gutshot,6,304,46855.763599999955,0.3124117593482905,0.6875882310363247,B,0.00020305967147558074,0.007009894849999654
A[J-T][4-2],Underpair,6,90,19350.507999999998,0.9554653564814816,0.044534652777777774,X,8.464122264252782e-05,0.0010270093400002623
A[9-7]x,Weak pair,18,552,45231.77350000003,0.6118713604938271,0.38812863657407404,X/B,0.013115457292641792,0.0777700000000003
A[9-7]x,Top pair,18,1188,249704.42900000012,0.5794632407407408,0.4205367508417508,X/B,0.003616317318399053,0.05669499999999985
A[9-7]x,Air,18,1968,276238.2441559998,0.37304806804520935,0.6269519265854095,X/B,0.0010142223699978168,0.04619999999999998
A[9-7]x,Gutshot,16,128,9906.003923000002,0.030140296875000007,0.9698597013888889,B,5.570093331341877e-06,0.00042255695999990903
A[9-7]x,OESD,9,52,3200.0653910000005,0.0029894166666666663,0.9970105833333334,B,0.0,0.0
A[9-7]x,Third pair,12,93,5655.759539000002,0.25644681249999995,0.7435531875,B,0.0061458152339324765,0.08826
A[9-7]x,Two pair+,18,242,42934.73948900001,0.004205937891737892,0.9957940621082622,B,2.0097165817157236e-07,4.030806000088205e-05
A[9-7]x,Second pair,18,228,21642.34686900001,0.209925925617284,0.7900740706790124,B,0.0003301937847531449,0.04995999999999974
A[9-7]x,Underpair,18,528,113715.709,0.8375257949074074,0.16247420941358023,X,0.00042495619989819195,0.00483973350000042
A[6-2]x,Weak pair,9,120,2674.4251999999997,0.2719098950617284,0.7280901141975308,B,0.018018977291147313,0.07759999999999997
A[6-2]x,Top pair,10,660,128788.95500000007,0.6482058909090909,0.35179409999999994,X/B,0.003812250986979894,0.06409999999999982
A[6-2]x,Third pair,2,9,631.8881,0.2924595,0.7075405000000001,B,0.008824784705307273,0.04591999999999992
A[6-2]x,Two pair+,10,138,16841.64400000001,0.02483141200603318,0.9751685879939668,B,1.6738113001867416e-06,0.00018799923999921476
A[6-2]x,Second pair,9,75,4197.4057729999995,0.019822216049382717,0.9801777901234568,B,5.673299549045096e-05,0.001586238220000169
A[6-2]x,Underpair,10,480,89762.4331,0.8215847128835978,0.17841527871693125,X,0.000218535310372929,0.04578999999999951
A[6-2]x,OESD,4,16,825.4255,0.0,1.0,B,0.0,0.0
A[6-2]x,Air,10,1252,156853.05025899975,0.5257198688064473,0.4742801390234647,X/B,0.0019996560686742744,0.04100999999999999
A[6-2]x,Gutshot,8,48,2636.7459680000006,0.044137921875,0.95586209375,B,0.00026427434058368414,0.0025998150599999548
BBB,Weak pair,4,204,24759.427200000006,0.11994013194444444,0.8800598437499999,B,0.00018560911364031788,0.007076951470000026
BBB,Gutshot,4,140,26063.965171999993,0.1479437265625,0.8520562595486112,B,1.1193354250050482e-05,0.0008469982899999451
BBB,Air,4,68,3178.822962999998,0.4020531541666666,0.5979468458333334,X/B,0.0012862823994709718,0.006995792020000025
BBB,Top pair,4,144,26040.542200000004,0.20857945655270654,0.7914205434472935,B,0.0007765809276936847,0.011215354250000331
BBB,OESD,3,32,3647.468609,0.33138487499999997,0.668615125,B,6.476290561402531e-05,0.06753000000000035
BBB,Two pair+,4,214,38638.24320000001,0.18749375551116684,0.8125062444888332,B,0.00035884226654252764,0.07025999999999968
BBB,Third pair,4,99,15466.822438999994,0.43327027658730166,0.5667297234126984,X/B,0.0018696859148066547,0.03554999999999993
BBB,Second pair,4,108,18991.19949999999,0.40258321296296296,0.5974167407407408,X/B,0.002542219431994095,0.019279999999999832
BBB,Overpair,4,30,6384.019000000001,0.0023776458333333336,0.9976223125,B,0.0,0.0
BBx,Weak pair,47,2166,274479.4988999997,0.45817089800039396,0.5418291029072386,X/B,0.00974086894496155,0.10556499999999999
BBx,Air,47,2280,338472.0890170006,0.29428459053234,0.7057154077647457,B,9.914605050600437e-05,0.06695999999999991
BBx,Top pair,47,2070,375077.2014000003,0.34894683171940366,0.6510531707790455,B,0.0005050802781581089,0.02612981708999982
BBx,Third pair,47,429,48439.57829400003,0.18735272848699766,0.8126472715130024,B,0.013993244315296407,0.21967999999999996
BBx,Gutshot,47,1876,367059.7808869997,0.2044018881301618,0.7955981087750605,B,0.00011095505560355591,0.1184000000000001
BBx,Two pair+,47,935,153247.72525199992,0.010932453777864212,0.9890675422683068,B,1.7360745639252385e-05,0.006159021480000604
BBx,Second pair,47,1590,249991.8926860001,0.6263109095917873,0.37368908948305446,X/B,0.0018704746461230444,0.0817300000000003
BBx,Overpair,47,462,100057.27999999998,0.06016702659574468,0.9398329899527187,B,2.3466886247169827e-05,0.0022529425599998377
BBx,OESD,46,816,126057.33741000005,0.11703239393115941,0.8829676013134057,B,3.3162617114371105e-05,0.04488000000000021
BBB,Underpair,1,6,1311.799,0.025448666666666665,0.9745513333333333,B,0.0,0.0
BBx,Underpair,24,192,42470.456000000006,0.4854468333333332,0.514553170138889,X/B,0.0005284572006842052,0.00309917322000004
K/Qx con,Weak pair,12,252,11444.503099999998,0.8959361081018521,0.10406389143518519,X,0.0025230746175428096,0.15413999999999994
K/Qx con,Air,14,1635,288086.66254199995,0.48995283456305055,0.5100471651645319,X/B,0.0017779889812927236,0.0531699999999999
K/Qx con,Gutshot,14,232,31788.760912,0.11087541818394024,0.8891245883228291,B,2.6309244942401633e-05,0.0006803625599999918
K/Qx con,Top pair,14,768,133563.22650000008,0.5700852371890422,0.4299147575911066,X/B,0.006647087008069909,0.057005000000000194
K/Qx con,OESD,14,76,5720.6269999999995,0.042566267857142855,0.9574337321428572,B,0.0,0.0
K/Qx con,Third pair,14,96,11775.395972000002,0.6947048115079365,0.30529519444444436,X,0.0005510789623276625,0.038543686450000794
K/Qx con,Two pair+,14,170,23732.604199999998,0.0036237107461166295,0.9963762892538834,B,0.0,0.0
K/Qx con,Second pair,14,120,15045.174889,0.28689901388888883,0.7131009781746032,B,0.004486276340093134,0.15052999999999983
K/Qx con,Underpair,14,462,93976.86150000003,0.7604462631944446,0.23955373133030985,X,0.0010433358835178611,0.006766293600000495
K/Qx con,Overpair,14,126,27207.129000000015,0.042495029761904765,0.9575049642857143,B,4.1834200617110753e-07,3.065119999945409e-05
K/Qx dis,Weak pair,42,1092,88096.50030000012,0.7951034015873016,0.20489660006613755,X,0.001533230964402009,0.12893000000000007
K/Qx dis,Air,42,5001,887897.7572439995,0.39771253749005486,0.6022874637297101,X/B,0.0013074706780476523,0.0527000000000001
K/Qx dis,Gutshot,35,652,82623.53786500002,0.12207143365079366,0.8779285686309524,B,5.8141504151654354e-05,0.022351682080000046
K/Qx dis,Top pair,42,2298,402588.26569999947,0.46275630771579107,0.537243688659806,X/B,0.0066087454133320275,0.07699500000000015
K/Qx dis,Third pair,42,246,33980.63890199999,0.3771130761904763,0.6228869158730159,X/B,0.00844471400455245,0.10672500000000014
K/Qx dis,OESD,17,92,8801.731001999997,0.009011426470588236,0.9909885588235293,B,0.0,0.0
K/Qx dis,Two pair+,42,446,68140.71370500003,0.00012059793539793543,0.9998794020646021,B,0.0,0.0
K/Qx dis,Second pair,42,558,60478.811571999984,0.19949437500000003,0.8005056297619045,B,0.00013858462790815413,0.023948107950000973
K/Qx dis,Underpair,42,1050,231702.19750000033,0.7160391634117536,0.2839608387802343,X,0.0015327399457186752,0.012401461920000401
K/Qx dis,Overpair,42,378,82476.06599999996,0.018475922619047614,0.981524091269841,B,9.413732019115118e-07,0.00015604004000095982
K/Qx con,2 overcards + BDFD,7,21,4582.282999999999,0.9453340476190475,0.054665952380952385,X,1.076699582028724e-05,0.0001923833500008243
K/Qx dis,2 overcards + BDFD,21,63,13873.527,0.8302447777777777,0.16975520634920635,X,0.0005662027704983313,0.006254387020000252
[J-8]x con,Weak pair,22,444,18593.460930000012,0.92752322252886,0.07247677855339106,X,0.0008801486890158364,0.045579999999999996
[J-8]x con,Air,26,2907,475117.2473429999,0.5138698720818662,0.48613012740221395,X/B,0.0008107483735623682,0.08782500000000013
[J-8]x con,Gutshot,26,672,96415.375197,0.2557766901634824,0.7442233037379287,B,0.0008144525956003976,0.12284000000000006
[J-8]x con,OESD,24,292,37083.967077999994,0.15231510599785053,0.8476849004712301,B,0.00016985643943716355,0.0027670410699997205
[J-8]x con,Two pair+,26,386,45545.883583999945,0.0274319552036678,0.9725680423711711,B,0.0003036907273383085,0.08684324000000032
[J-8]x con,Third pair,26,183,22629.452863000013,0.6606012435897437,0.33939875747863246,X,0.00033484279548102536,0.03554943119999976
[J-8]x con,Second pair,26,252,30307.470720999983,0.47285326448060483,0.52714674265286,X/B,0.00878549975348383,0.1093049999999998
[J-8]x con,Top pair,26,819,123001.34837000018,0.48250099638630606,0.5174990002254156,X/B,0.010744768040887444,0.16274999999999978
[J-8]x con,Overpair,26,672,134094.24000000017,0.32900983472222217,0.670990156303419,B,0.0007527386619699584,0.012836429299999707
[J-8]x con,Underpair,22,444,79320.13780000008,0.6043610015692641,0.3956389895382394,X/B,0.00032360682613392363,0.004000117440000395
[J-8]x con,2 overcards + BDFD,25,489,94940.20280000007,0.681305377777778,0.31869461244444447,X,0.002468295420307549,0.09643999999999978
[J-8]x dis,Weak pair,67,1602,113862.83428000008,0.8891688966003316,0.11083110149253728,X,0.0005672809390427959,0.08651999999999979
[J-8]x dis,Air,67,8152,1411748.7495359986,0.49020936497916684,0.5097906342309884,X/B,0.0007183761355967243,0.06722499999999983
[J-8]x dis,Gutshot,66,1344,182610.6246309998,0.2367636812113287,0.7632363227238567,B,0.001233098839603445,0.18972000000000017
[J-8]x dis,Third pair,67,390,51933.004195999965,0.43203463606965187,0.5679653564676616,X/B,0.02263294808722724,0.22771500000000025
[J-8]x dis,OESD,53,556,48857.57780000001,0.0631969631364181,0.936803033561695,B,0.0001118286756328274,0.04371999999999972
[J-8]x dis,Two pair+,67,691,90496.68453499992,0.003411653912256897,0.9965883440976933,B,3.3452337516269894e-06,0.00082215100000127
[J-8]x dis,Second pair,67,882,96610.4496669999,0.4627363441127695,0.5372636476782753,X/B,0.004625119169942766,0.15576000000000007
[J-8]x dis,Underpair,52,726,152576.32989999995,0.6609508551282051,0.33904915438034194,X,0.0008294332446930135,0.008454857070000089
[J-8]x dis,Top pair,67,2190,339240.3234200003,0.4757030484044977,0.5242969506515045,X/B,0.009882489969533509,0.23743499999999998
[J-8]x dis,Overpair,67,1692,352681.9349999999,0.27462585103648424,0.7253741535655058,B,0.0005090026174684257,0.013911025500000562
[J-8]x dis,2 overcards + BDFD,67,1260,255718.16219999956,0.6080264615888809,0.3919735342572851,X/B,0.003451180245135984,0.07945000000000028
[7-4]x,Weak pair,16,180,2365.03755,0.7883313923611112,0.2116686076388889,X,0.016814982855137366,0.45996000000000026
[7-4]x,Air,20,2368,237922.5076119998,0.5408177936327305,0.4591822050043529,X/B,0.0017442248575023325,0.08088999999999977
[7-4]x,Gutshot,20,604,61887.14864300002,0.4108500653977273,0.5891499214295126,X/B,0.00359700474566688,0.22773000000000038
[7-4]x,Third pair,20,69,7313.108099999998,0.40170960833333325,0.5982903916666666,X/B,0.0016153512937075042,0.05361999999999974
[7-4]x,OESD,17,140,7828.20774,0.08974985906862745,0.9102501409313725,B,0.00033347954621034016,0.0053163649200001824
[7-4]x,Two pair+,20,252,12733.820325000002,0.0019508034759358286,0.9980491965240642,B,3.8515734498069024e-07,0.00010319713999962232
[7-4]x,Second pair,20,144,11292.825744,0.34063388194444444,0.6593661333333334,B,0.004737587309128736,0.1560299999999998
[7-4]x,Top pair,20,225,13737.751857000008,0.16879720194444442,0.8312027930555554,B,0.0013694120060540737,0.10190999999999946
[7-4]x,Overpair,20,930,121125.07719999988,0.4489891280720899,0.5510108671494709,X/B,0.0005162375746953141,0.0692300000000003
[7-4]x,2 overcards + BDFD,20,1008,116726.92238600006,0.598842764264735,0.4011572419629603,X/B,0.0020160968432078874,0.05394000000000006
[7-4]x,Underpair,10,90,5662.665599999998,0.3112844527777777,0.6887155472222222,B,0.001068086119063013,0.007527899060000465
